Enter the population of the system:- Enter the total time of simulation:- Enter the distance matrix:-
1
2
3
4
5
6
Enter buffer size of each node:- 
1 = 2 = 3 = 4 = 5 = 6 = Enter number of source nodes:- Source: 1 Destination: 4
Source: 2 Destination: 0
Action	time	pktId	Src	Des	Cur	NH	State
+	8.09	0	2	0	3	0	S
r	8.09	0	1	4	4	4	S
r	8.09	0	2	0	0	0	S
a	8.09	809	1	4	1	2	S
-	8.09	809	1	4	1	2	S
a	8.09	809	2	0	2	1	S
-	8.09	809	2	0	2	1	S
+	8.095	809	1	4	2	4	S
+	8.095	809	2	0	1	3	S
-	8.095	809	2	0	1	3	S
-	8.095	809	1	4	2	4	S
-	8.095	0	2	0	3	0	S
+	8.1	0	2	0	3	0	S
r	8.1	0	1	4	4	4	S
r	8.1	0	2	0	0	0	S
a	8.1	810	1	4	1	2	S
-	8.1	810	1	4	1	2	S
a	8.1	810	2	0	2	1	S
-	8.1	810	2	0	2	1	S
+	8.105	810	1	4	2	4	S
+	8.105	810	2	0	1	3	S
-	8.105	810	2	0	1	3	S
-	8.105	810	1	4	2	4	S
-	8.105	0	2	0	3	0	S
+	8.11	0	2	0	3	0	S
r	8.11	0	1	4	4	4	S
r	8.11	0	2	0	0	0	S
a	8.11	811	1	4	1	2	S
-	8.11	811	1	4	1	2	S
a	8.11	811	2	0	2	1	S
-	8.11	811	2	0	2	1	S
+	8.115	811	1	4	2	4	S
+	8.115	811	2	0	1	3	S
-	8.115	811	2	0	1	3	S
-	8.115	811	1	4	2	4	S
-	8.115	0	2	0	3	0	S
+	8.12	0	2	0	3	0	S
r	8.12	0	1	4	4	4	S
r	8.12	0	2	0	0	0	S
a	8.12	812	1	4	1	2	S
-	8.12	812	1	4	1	2	S
a	8.12	812	2	0	2	1	S
-	8.12	812	2	0	2	1	S
+	8.125	812	1	4	2	4	S
+	8.125	812	2	0	1	3	S
-	8.125	812	2	0	1	3	S
-	8.125	812	1	4	2	4	S
-	8.125	0	2	0	3	0	S
+	8.13	0	2	0	3	0	S
r	8.13	0	1	4	4	4	S
r	8.13	0	2	0	0	0	S
a	8.13	813	1	4	1	2	S
-	8.13	813	1	4	1	2	S
a	8.13	813	2	0	2	1	S
-	8.13	813	2	0	2	1	S
+	8.135	813	1	4	2	4	S
+	8.135	813	2	0	1	3	S
-	8.135	813	2	0	1	3	S
-	8.135	813	1	4	2	4	S
-	8.135	0	2	0	3	0	S
+	8.14	0	2	0	3	0	S
r	8.14	0	1	4	4	4	S
r	8.14	0	2	0	0	0	S
a	8.14	814	1	4	1	2	S
-	8.14	814	1	4	1	2	S
a	8.14	814	2	0	2	1	S
-	8.14	814	2	0	2	1	S
+	8.145	814	1	4	2	4	S
+	8.145	814	2	0	1	3	S
-	8.145	814	2	0	1	3	S
-	8.145	814	1	4	2	4	S
-	8.145	0	2	0	3	0	S
+	8.15	0	2	0	3	0	S
r	8.15	0	1	4	4	4	S
r	8.15	0	2	0	0	0	S
a	8.15	815	1	4	1	2	S
-	8.15	815	1	4	1	2	S
a	8.15	815	2	0	2	1	S
-	8.15	815	2	0	2	1	S
+	8.155	815	1	4	2	4	S
+	8.155	815	2	0	1	3	S
-	8.155	815	2	0	1	3	S
-	8.155	815	1	4	2	4	S
-	8.155	0	2	0	3	0	S
+	8.16	0	2	0	3	0	S
r	8.16	0	1	4	4	4	S
r	8.16	0	2	0	0	0	S
a	8.16	816	1	4	1	2	S
-	8.16	816	1	4	1	2	S
a	8.16	816	2	0	2	1	S
-	8.16	816	2	0	2	1	S
+	8.165	816	1	4	2	4	S
+	8.165	816	2	0	1	3	S
-	8.165	816	2	0	1	3	S
-	8.165	816	1	4	2	4	S
-	8.165	0	2	0	3	0	S
+	8.17	0	2	0	3	0	S
r	8.17	0	1	4	4	4	S
r	8.17	0	2	0	0	0	S
a	8.17	817	1	4	1	2	S
-	8.17	817	1	4	1	2	S
a	8.17	817	2	0	2	1	S
-	8.17	817	2	0	2	1	S
+	8.175	817	1	4	2	4	S
+	8.175	817	2	0	1	3	S
-	8.175	817	2	0	1	3	S
-	8.175	817	1	4	2	4	S
-	8.175	0	2	0	3	0	S
+	8.18	0	2	0	3	0	S
r	8.18	0	1	4	4	4	S
r	8.18	0	2	0	0	0	S
a	8.18	818	1	4	1	2	S
-	8.18	818	1	4	1	2	S
a	8.18	818	2	0	2	1	S
-	8.18	818	2	0	2	1	S
+	8.185	818	1	4	2	4	S
+	8.185	818	2	0	1	3	S
-	8.185	818	2	0	1	3	S
-	8.185	818	1	4	2	4	S
-	8.185	0	2	0	3	0	S
+	8.19	0	2	0	3	0	S
r	8.19	0	1	4	4	4	S
r	8.19	0	2	0	0	0	S
a	8.19	819	1	4	1	2	S
-	8.19	819	1	4	1	2	S
a	8.19	819	2	0	2	1	S
-	8.19	819	2	0	2	1	S
+	8.195	819	1	4	2	4	S
+	8.195	819	2	0	1	3	S
-	8.195	819	2	0	1	3	S
-	8.195	819	1	4	2	4	S
-	8.195	0	2	0	3	0	S
+	8.2	0	2	0	3	0	S
r	8.2	0	1	4	4	4	S
r	8.2	0	2	0	0	0	S
a	8.2	820	1	4	1	2	S
-	8.2	820	1	4	1	2	S
a	8.2	820	2	0	2	1	S
-	8.2	820	2	0	2	1	S
+	8.205	820	1	4	2	4	S
+	8.205	820	2	0	1	3	S
-	8.205	820	2	0	1	3	S
-	8.205	820	1	4	2	4	S
-	8.205	0	2	0	3	0	S
+	8.21	0	2	0	3	0	S
r	8.21	0	1	4	4	4	S
r	8.21	0	2	0	0	0	S
a	8.21	821	1	4	1	2	S
-	8.21	821	1	4	1	2	S
a	8.21	821	2	0	2	1	S
-	8.21	821	2	0	2	1	S
+	8.215	821	1	4	2	4	S
+	8.215	821	2	0	1	3	S
-	8.215	821	2	0	1	3	S
-	8.215	821	1	4	2	4	S
-	8.215	0	2	0	3	0	S
+	8.22	0	2	0	3	0	S
r	8.22	0	1	4	4	4	S
r	8.22	0	2	0	0	0	S
a	8.22	822	1	4	1	2	S
-	8.22	822	1	4	1	2	S
a	8.22	822	2	0	2	1	S
-	8.22	822	2	0	2	1	S
+	8.225	822	1	4	2	4	S
+	8.225	822	2	0	1	3	S
-	8.225	822	2	0	1	3	S
-	8.225	822	1	4	2	4	S
-	8.225	0	2	0	3	0	S
+	8.23	0	2	0	3	0	S
r	8.23	0	1	4	4	4	S
r	8.23	0	2	0	0	0	S
a	8.23	823	1	4	1	2	S
-	8.23	823	1	4	1	2	S
a	8.23	823	2	0	2	1	S
-	8.23	823	2	0	2	1	S
+	8.235	823	1	4	2	4	S
+	8.235	823	2	0	1	3	S
-	8.235	823	2	0	1	3	S
-	8.235	823	1	4	2	4	S
-	8.235	0	2	0	3	0	S
+	8.24	0	2	0	3	0	S
r	8.24	0	1	4	4	4	S
r	8.24	0	2	0	0	0	S
a	8.24	824	1	4	1	2	S
-	8.24	824	1	4	1	2	S
a	8.24	824	2	0	2	1	S
-	8.24	824	2	0	2	1	S
+	8.245	824	1	4	2	4	S
+	8.245	824	2	0	1	3	S
-	8.245	824	2	0	1	3	S
-	8.245	824	1	4	2	4	S
-	8.245	0	2	0	3	0	S
+	8.25	0	2	0	3	0	S
r	8.25	0	1	4	4	4	S
r	8.25	0	2	0	0	0	S
a	8.25	825	1	4	1	2	S
-	8.25	825	1	4	1	2	S
a	8.25	825	2	0	2	1	S
-	8.25	825	2	0	2	1	S
+	8.255	825	1	4	2	4	S
+	8.255	825	2	0	1	3	S
-	8.255	825	2	0	1	3	S
-	8.255	825	1	4	2	4	S
-	8.255	0	2	0	3	0	S
+	8.26	0	2	0	3	0	S
r	8.26	0	1	4	4	4	S
r	8.26	0	2	0	0	0	S
a	8.26	826	1	4	1	2	S
-	8.26	826	1	4	1	2	S
a	8.26	826	2	0	2	1	S
-	8.26	826	2	0	2	1	S
+	8.265	826	1	4	2	4	S
+	8.265	826	2	0	1	3	S
-	8.265	826	2	0	1	3	S
-	8.265	826	1	4	2	4	S
-	8.265	0	2	0	3	0	S
+	8.27	0	2	0	3	0	S
r	8.27	0	1	4	4	4	S
r	8.27	0	2	0	0	0	S
a	8.27	827	1	4	1	2	S
-	8.27	827	1	4	1	2	S
a	8.27	827	2	0	2	1	S
-	8.27	827	2	0	2	1	S
+	8.275	827	1	4	2	4	S
+	8.275	827	2	0	1	3	S
-	8.275	827	2	0	1	3	S
-	8.275	827	1	4	2	4	S
-	8.275	0	2	0	3	0	S
+	8.28	0	2	0	3	0	S
r	8.28	0	1	4	4	4	S
r	8.28	0	2	0	0	0	S
a	8.28	828	1	4	1	2	S
-	8.28	828	1	4	1	2	S
a	8.28	828	2	0	2	1	S
-	8.28	828	2	0	2	1	S
+	8.285	828	1	4	2	4	S
+	8.285	828	2	0	1	3	S
-	8.285	828	2	0	1	3	S
-	8.285	828	1	4	2	4	S
-	8.285	0	2	0	3	0	S
+	8.29	0	2	0	3	0	S
r	8.29	0	1	4	4	4	S
r	8.29	0	2	0	0	0	S
a	8.29	829	1	4	1	2	S
-	8.29	829	1	4	1	2	S
a	8.29	829	2	0	2	1	S
-	8.29	829	2	0	2	1	S
+	8.295	829	1	4	2	4	S
+	8.295	829	2	0	1	3	S
-	8.295	829	2	0	1	3	S
-	8.295	829	1	4	2	4	S
-	8.295	0	2	0	3	0	S
+	8.3	0	2	0	3	0	S
r	8.3	0	1	4	4	4	S
r	8.3	0	2	0	0	0	S
a	8.3	830	1	4	1	2	S
-	8.3	830	1	4	1	2	S
a	8.3	830	2	0	2	1	S
-	8.3	830	2	0	2	1	S
+	8.305	830	1	4	2	4	S
+	8.305	830	2	0	1	3	S
-	8.305	830	2	0	1	3	S
-	8.305	830	1	4	2	4	S
-	8.305	0	2	0	3	0	S
+	8.31	0	2	0	3	0	S
r	8.31	0	1	4	4	4	S
r	8.31	0	2	0	0	0	S
a	8.31	831	1	4	1	2	S
-	8.31	831	1	4	1	2	S
a	8.31	831	2	0	2	1	S
-	8.31	831	2	0	2	1	S
+	8.315	831	1	4	2	4	S
+	8.315	831	2	0	1	3	S
-	8.315	831	2	0	1	3	S
-	8.315	831	1	4	2	4	S
-	8.315	0	2	0	3	0	S
+	8.32	0	2	0	3	0	S
r	8.32	0	1	4	4	4	S
r	8.32	0	2	0	0	0	S
a	8.32	832	1	4	1	2	S
-	8.32	832	1	4	1	2	S
a	8.32	832	2	0	2	1	S
-	8.32	832	2	0	2	1	S
+	8.325	832	1	4	2	4	S
+	8.325	832	2	0	1	3	S
-	8.325	832	2	0	1	3	S
-	8.325	832	1	4	2	4	S
-	8.325	0	2	0	3	0	S
+	8.33	0	2	0	3	0	S
r	8.33	0	1	4	4	4	S
r	8.33	0	2	0	0	0	S
a	8.33	833	1	4	1	2	S
-	8.33	833	1	4	1	2	S
a	8.33	833	2	0	2	1	S
-	8.33	833	2	0	2	1	S
+	8.335	833	1	4	2	4	S
+	8.335	833	2	0	1	3	S
-	8.335	833	2	0	1	3	S
-	8.335	833	1	4	2	4	S
-	8.335	0	2	0	3	0	S
+	8.34	0	2	0	3	0	S
r	8.34	0	1	4	4	4	S
r	8.34	0	2	0	0	0	S
a	8.34	834	1	4	1	2	S
-	8.34	834	1	4	1	2	S
a	8.34	834	2	0	2	1	S
-	8.34	834	2	0	2	1	S
+	8.345	834	1	4	2	4	S
+	8.345	834	2	0	1	3	S
-	8.345	834	2	0	1	3	S
-	8.345	834	1	4	2	4	S
-	8.345	0	2	0	3	0	S
+	8.35	0	2	0	3	0	S
r	8.35	0	1	4	4	4	S
r	8.35	0	2	0	0	0	S
a	8.35	835	1	4	1	2	S
-	8.35	835	1	4	1	2	S
a	8.35	835	2	0	2	1	S
-	8.35	835	2	0	2	1	S
+	8.355	835	1	4	2	4	S
+	8.355	835	2	0	1	3	S
-	8.355	835	2	0	1	3	S
-	8.355	835	1	4	2	4	S
-	8.355	0	2	0	3	0	S
+	8.36	0	2	0	3	0	S
r	8.36	0	1	4	4	4	S
r	8.36	0	2	0	0	0	S
a	8.36	836	1	4	1	2	S
-	8.36	836	1	4	1	2	S
a	8.36	836	2	0	2	1	S
-	8.36	836	2	0	2	1	S
+	8.365	836	1	4	2	4	S
+	8.365	836	2	0	1	3	S
-	8.365	836	2	0	1	3	S
-	8.365	836	1	4	2	4	S
-	8.365	0	2	0	3	0	S
+	8.37	0	2	0	3	0	S
r	8.37	0	1	4	4	4	S
r	8.37	0	2	0	0	0	S
a	8.37	837	1	4	1	2	S
-	8.37	837	1	4	1	2	S
a	8.37	837	2	0	2	1	S
-	8.37	837	2	0	2	1	S
+	8.375	837	1	4	2	4	S
+	8.375	837	2	0	1	3	S
-	8.375	837	2	0	1	3	S
-	8.375	837	1	4	2	4	S
-	8.375	0	2	0	3	0	S
+	8.38	0	2	0	3	0	S
r	8.38	0	1	4	4	4	S
r	8.38	0	2	0	0	0	S
a	8.38	838	1	4	1	2	S
-	8.38	838	1	4	1	2	S
a	8.38	838	2	0	2	1	S
-	8.38	838	2	0	2	1	S
+	8.385	838	1	4	2	4	S
+	8.385	838	2	0	1	3	S
-	8.385	838	2	0	1	3	S
-	8.385	838	1	4	2	4	S
-	8.385	0	2	0	3	0	S
+	8.39	0	2	0	3	0	S
r	8.39	0	1	4	4	4	S
r	8.39	0	2	0	0	0	S
a	8.39	839	1	4	1	2	S
-	8.39	839	1	4	1	2	S
a	8.39	839	2	0	2	1	S
-	8.39	839	2	0	2	1	S
+	8.395	839	1	4	2	4	S
+	8.395	839	2	0	1	3	S
-	8.395	839	2	0	1	3	S
-	8.395	839	1	4	2	4	S
-	8.395	0	2	0	3	0	S
+	8.4	0	2	0	3	0	S
r	8.4	0	1	4	4	4	S
r	8.4	0	2	0	0	0	S
a	8.4	840	1	4	1	2	S
-	8.4	840	1	4	1	2	S
a	8.4	840	2	0	2	1	S
-	8.4	840	2	0	2	1	S
+	8.405	840	1	4	2	4	S
+	8.405	840	2	0	1	3	S
-	8.405	840	2	0	1	3	S
-	8.405	840	1	4	2	4	S
-	8.405	0	2	0	3	0	S
+	8.41	0	2	0	3	0	S
r	8.41	0	1	4	4	4	S
r	8.41	0	2	0	0	0	S
a	8.41	841	1	4	1	2	S
-	8.41	841	1	4	1	2	S
a	8.41	841	2	0	2	1	S
-	8.41	841	2	0	2	1	S
+	8.415	841	1	4	2	4	S
+	8.415	841	2	0	1	3	S
-	8.415	841	2	0	1	3	S
-	8.415	841	1	4	2	4	S
-	8.415	0	2	0	3	0	S
+	8.42	0	2	0	3	0	S
r	8.42	0	1	4	4	4	S
r	8.42	0	2	0	0	0	S
a	8.42	842	1	4	1	2	S
-	8.42	842	1	4	1	2	S
a	8.42	842	2	0	2	1	S
-	8.42	842	2	0	2	1	S
+	8.425	842	1	4	2	4	S
+	8.425	842	2	0	1	3	S
-	8.425	842	2	0	1	3	S
-	8.425	842	1	4	2	4	S
-	8.425	0	2	0	3	0	S
+	8.43	0	2	0	3	0	S
r	8.43	0	1	4	4	4	S
r	8.43	0	2	0	0	0	S
a	8.43	843	1	4	1	2	S
-	8.43	843	1	4	1	2	S
a	8.43	843	2	0	2	1	S
-	8.43	843	2	0	2	1	S
+	8.435	843	1	4	2	4	S
+	8.435	843	2	0	1	3	S
-	8.435	843	2	0	1	3	S
-	8.435	843	1	4	2	4	S
-	8.435	0	2	0	3	0	S
+	8.44	0	2	0	3	0	S
r	8.44	0	1	4	4	4	S
r	8.44	0	2	0	0	0	S
a	8.44	844	1	4	1	2	S
-	8.44	844	1	4	1	2	S
a	8.44	844	2	0	2	1	S
-	8.44	844	2	0	2	1	S
+	8.445	844	1	4	2	4	S
+	8.445	844	2	0	1	3	S
-	8.445	844	2	0	1	3	S
-	8.445	844	1	4	2	4	S
-	8.445	0	2	0	3	0	S
+	8.45	0	2	0	3	0	S
r	8.45	0	1	4	4	4	S
r	8.45	0	2	0	0	0	S
a	8.45	845	1	4	1	2	S
-	8.45	845	1	4	1	2	S
a	8.45	845	2	0	2	1	S
-	8.45	845	2	0	2	1	S
+	8.455	845	1	4	2	4	S
+	8.455	845	2	0	1	3	S
-	8.455	845	2	0	1	3	S
-	8.455	845	1	4	2	4	S
-	8.455	0	2	0	3	0	S
+	8.46	0	2	0	3	0	S
r	8.46	0	1	4	4	4	S
r	8.46	0	2	0	0	0	S
a	8.46	846	1	4	1	2	S
-	8.46	846	1	4	1	2	S
a	8.46	846	2	0	2	1	S
-	8.46	846	2	0	2	1	S
+	8.465	846	1	4	2	4	S
+	8.465	846	2	0	1	3	S
-	8.465	846	2	0	1	3	S
-	8.465	846	1	4	2	4	S
-	8.465	0	2	0	3	0	S
+	8.47	0	2	0	3	0	S
r	8.47	0	1	4	4	4	S
r	8.47	0	2	0	0	0	S
a	8.47	847	1	4	1	2	S
-	8.47	847	1	4	1	2	S
a	8.47	847	2	0	2	1	S
-	8.47	847	2	0	2	1	S
+	8.475	847	1	4	2	4	S
+	8.475	847	2	0	1	3	S
-	8.475	847	2	0	1	3	S
-	8.475	847	1	4	2	4	S
-	8.475	0	2	0	3	0	S
+	8.48	0	2	0	3	0	S
r	8.48	0	1	4	4	4	S
r	8.48	0	2	0	0	0	S
a	8.48	848	1	4	1	2	S
-	8.48	848	1	4	1	2	S
a	8.48	848	2	0	2	1	S
-	8.48	848	2	0	2	1	S
+	8.485	848	1	4	2	4	S
+	8.485	848	2	0	1	3	S
-	8.485	848	2	0	1	3	S
-	8.485	848	1	4	2	4	S
-	8.485	0	2	0	3	0	S
+	8.49	0	2	0	3	0	S
r	8.49	0	1	4	4	4	S
r	8.49	0	2	0	0	0	S
a	8.49	849	1	4	1	2	S
-	8.49	849	1	4	1	2	S
a	8.49	849	2	0	2	1	S
-	8.49	849	2	0	2	1	S
+	8.495	849	1	4	2	4	S
+	8.495	849	2	0	1	3	S
-	8.495	849	2	0	1	3	S
-	8.495	849	1	4	2	4	S
-	8.495	0	2	0	3	0	S
+	8.5	0	2	0	3	0	S
r	8.5	0	1	4	4	4	S
r	8.5	0	2	0	0	0	S
a	8.5	850	1	4	1	2	S
-	8.5	850	1	4	1	2	S
a	8.5	850	2	0	2	1	S
-	8.5	850	2	0	2	1	S
+	8.505	850	1	4	2	4	S
+	8.505	850	2	0	1	3	S
-	8.505	850	2	0	1	3	S
-	8.505	850	1	4	2	4	S
-	8.505	0	2	0	3	0	S
+	8.51	0	2	0	3	0	S
r	8.51	0	1	4	4	4	S
r	8.51	0	2	0	0	0	S
a	8.51	851	1	4	1	2	S
-	8.51	851	1	4	1	2	S
a	8.51	851	2	0	2	1	S
-	8.51	851	2	0	2	1	S
+	8.515	851	1	4	2	4	S
+	8.515	851	2	0	1	3	S
-	8.515	851	2	0	1	3	S
-	8.515	851	1	4	2	4	S
-	8.515	0	2	0	3	0	S
+	8.52	0	2	0	3	0	S
r	8.52	0	1	4	4	4	S
r	8.52	0	2	0	0	0	S
a	8.52	852	1	4	1	2	S
-	8.52	852	1	4	1	2	S
a	8.52	852	2	0	2	1	S
-	8.52	852	2	0	2	1	S
+	8.525	852	1	4	2	4	S
+	8.525	852	2	0	1	3	S
-	8.525	852	2	0	1	3	S
-	8.525	852	1	4	2	4	S
-	8.525	0	2	0	3	0	S
+	8.53	0	2	0	3	0	S
r	8.53	0	1	4	4	4	S
r	8.53	0	2	0	0	0	S
a	8.53	853	1	4	1	2	S
-	8.53	853	1	4	1	2	S
a	8.53	853	2	0	2	1	S
-	8.53	853	2	0	2	1	S
+	8.535	853	1	4	2	4	S
+	8.535	853	2	0	1	3	S
-	8.535	853	2	0	1	3	S
-	8.535	853	1	4	2	4	S
-	8.535	0	2	0	3	0	S
+	8.54	0	2	0	3	0	S
r	8.54	0	1	4	4	4	S
r	8.54	0	2	0	0	0	S
a	8.54	854	1	4	1	2	S
-	8.54	854	1	4	1	2	S
a	8.54	854	2	0	2	1	S
-	8.54	854	2	0	2	1	S
+	8.545	854	1	4	2	4	S
+	8.545	854	2	0	1	3	S
-	8.545	854	2	0	1	3	S
-	8.545	854	1	4	2	4	S
-	8.545	0	2	0	3	0	S
+	8.55	0	2	0	3	0	S
r	8.55	0	1	4	4	4	S
r	8.55	0	2	0	0	0	S
a	8.55	855	1	4	1	2	S
-	8.55	855	1	4	1	2	S
a	8.55	855	2	0	2	1	S
-	8.55	855	2	0	2	1	S
+	8.555	855	1	4	2	4	S
+	8.555	855	2	0	1	3	S
-	8.555	855	2	0	1	3	S
-	8.555	855	1	4	2	4	S
-	8.555	0	2	0	3	0	S
+	8.56	0	2	0	3	0	S
r	8.56	0	1	4	4	4	S
r	8.56	0	2	0	0	0	S
a	8.56	856	1	4	1	2	S
-	8.56	856	1	4	1	2	S
a	8.56	856	2	0	2	1	S
-	8.56	856	2	0	2	1	S
+	8.565	856	1	4	2	4	S
+	8.565	856	2	0	1	3	S
-	8.565	856	2	0	1	3	S
-	8.565	856	1	4	2	4	S
-	8.565	0	2	0	3	0	S
+	8.57	0	2	0	3	0	S
r	8.57	0	1	4	4	4	S
r	8.57	0	2	0	0	0	S
a	8.57	857	1	4	1	2	S
-	8.57	857	1	4	1	2	S
a	8.57	857	2	0	2	1	S
-	8.57	857	2	0	2	1	S
+	8.575	857	1	4	2	4	S
+	8.575	857	2	0	1	3	S
-	8.575	857	2	0	1	3	S
-	8.575	857	1	4	2	4	S
-	8.575	0	2	0	3	0	S
+	8.58	0	2	0	3	0	S
r	8.58	0	1	4	4	4	S
r	8.58	0	2	0	0	0	S
a	8.58	858	1	4	1	2	S
-	8.58	858	1	4	1	2	S
a	8.58	858	2	0	2	1	S
-	8.58	858	2	0	2	1	S
+	8.585	858	1	4	2	4	S
+	8.585	858	2	0	1	3	S
-	8.585	858	2	0	1	3	S
-	8.585	858	1	4	2	4	S
-	8.585	0	2	0	3	0	S
+	8.59	0	2	0	3	0	S
r	8.59	0	1	4	4	4	S
r	8.59	0	2	0	0	0	S
a	8.59	859	1	4	1	2	S
-	8.59	859	1	4	1	2	S
a	8.59	859	2	0	2	1	S
-	8.59	859	2	0	2	1	S
+	8.595	859	1	4	2	4	S
+	8.595	859	2	0	1	3	S
-	8.595	859	2	0	1	3	S
-	8.595	859	1	4	2	4	S
-	8.595	0	2	0	3	0	S
+	8.6	0	2	0	3	0	S
r	8.6	0	1	4	4	4	S
r	8.6	0	2	0	0	0	S
a	8.6	860	1	4	1	2	S
-	8.6	860	1	4	1	2	S
a	8.6	860	2	0	2	1	S
-	8.6	860	2	0	2	1	S
+	8.605	860	1	4	2	4	S
+	8.605	860	2	0	1	3	S
-	8.605	860	2	0	1	3	S
-	8.605	860	1	4	2	4	S
-	8.605	0	2	0	3	0	S
+	8.61	0	2	0	3	0	S
r	8.61	0	1	4	4	4	S
r	8.61	0	2	0	0	0	S
a	8.61	861	1	4	1	2	S
-	8.61	861	1	4	1	2	S
a	8.61	861	2	0	2	1	S
-	8.61	861	2	0	2	1	S
+	8.615	861	1	4	2	4	S
+	8.615	861	2	0	1	3	S
-	8.615	861	2	0	1	3	S
-	8.615	861	1	4	2	4	S
-	8.615	0	2	0	3	0	S
+	8.62	0	2	0	3	0	S
r	8.62	0	1	4	4	4	S
r	8.62	0	2	0	0	0	S
a	8.62	862	1	4	1	2	S
-	8.62	862	1	4	1	2	S
a	8.62	862	2	0	2	1	S
-	8.62	862	2	0	2	1	S
+	8.625	862	1	4	2	4	S
+	8.625	862	2	0	1	3	S
-	8.625	862	2	0	1	3	S
-	8.625	862	1	4	2	4	S
-	8.625	0	2	0	3	0	S
+	8.63	0	2	0	3	0	S
r	8.63	0	1	4	4	4	S
r	8.63	0	2	0	0	0	S
a	8.63	863	1	4	1	2	S
-	8.63	863	1	4	1	2	S
a	8.63	863	2	0	2	1	S
-	8.63	863	2	0	2	1	S
+	8.635	863	1	4	2	4	S
+	8.635	863	2	0	1	3	S
-	8.635	863	2	0	1	3	S
-	8.635	863	1	4	2	4	S
-	8.635	0	2	0	3	0	S
+	8.64	0	2	0	3	0	S
r	8.64	0	1	4	4	4	S
r	8.64	0	2	0	0	0	S
a	8.64	864	1	4	1	2	S
-	8.64	864	1	4	1	2	S
a	8.64	864	2	0	2	1	S
-	8.64	864	2	0	2	1	S
+	8.645	864	1	4	2	4	S
+	8.645	864	2	0	1	3	S
-	8.645	864	2	0	1	3	S
-	8.645	864	1	4	2	4	S
-	8.645	0	2	0	3	0	S
+	8.65	0	2	0	3	0	S
r	8.65	0	1	4	4	4	S
r	8.65	0	2	0	0	0	S
a	8.65	865	1	4	1	2	S
-	8.65	865	1	4	1	2	S
a	8.65	865	2	0	2	1	S
-	8.65	865	2	0	2	1	S
+	8.655	865	1	4	2	4	S
+	8.655	865	2	0	1	3	S
-	8.655	865	2	0	1	3	S
-	8.655	865	1	4	2	4	S
-	8.655	0	2	0	3	0	S
+	8.66	0	2	0	3	0	S
r	8.66	0	1	4	4	4	S
r	8.66	0	2	0	0	0	S
a	8.66	866	1	4	1	2	S
-	8.66	866	1	4	1	2	S
a	8.66	866	2	0	2	1	S
-	8.66	866	2	0	2	1	S
+	8.665	866	1	4	2	4	S
+	8.665	866	2	0	1	3	S
-	8.665	866	2	0	1	3	S
-	8.665	866	1	4	2	4	S
-	8.665	0	2	0	3	0	S
+	8.67	0	2	0	3	0	S
r	8.67	0	1	4	4	4	S
r	8.67	0	2	0	0	0	S
a	8.67	867	1	4	1	2	S
-	8.67	867	1	4	1	2	S
a	8.67	867	2	0	2	1	S
-	8.67	867	2	0	2	1	S
+	8.675	867	1	4	2	4	S
+	8.675	867	2	0	1	3	S
-	8.675	867	2	0	1	3	S
-	8.675	867	1	4	2	4	S
-	8.675	0	2	0	3	0	S
+	8.68	0	2	0	3	0	S
r	8.68	0	1	4	4	4	S
r	8.68	0	2	0	0	0	S
a	8.68	868	1	4	1	2	S
-	8.68	868	1	4	1	2	S
a	8.68	868	2	0	2	1	S
-	8.68	868	2	0	2	1	S
+	8.685	868	1	4	2	4	S
+	8.685	868	2	0	1	3	S
-	8.685	868	2	0	1	3	S
-	8.685	868	1	4	2	4	S
-	8.685	0	2	0	3	0	S
+	8.69	0	2	0	3	0	S
r	8.69	0	1	4	4	4	S
r	8.69	0	2	0	0	0	S
a	8.69	869	1	4	1	2	S
-	8.69	869	1	4	1	2	S
a	8.69	869	2	0	2	1	S
-	8.69	869	2	0	2	1	S
+	8.695	869	1	4	2	4	S
+	8.695	869	2	0	1	3	S
-	8.695	869	2	0	1	3	S
-	8.695	869	1	4	2	4	S
-	8.695	0	2	0	3	0	S
+	8.7	0	2	0	3	0	S
r	8.7	0	1	4	4	4	S
r	8.7	0	2	0	0	0	S
a	8.7	870	1	4	1	2	S
-	8.7	870	1	4	1	2	S
a	8.7	870	2	0	2	1	S
-	8.7	870	2	0	2	1	S
+	8.705	870	1	4	2	4	S
+	8.705	870	2	0	1	3	S
-	8.705	870	2	0	1	3	S
-	8.705	870	1	4	2	4	S
-	8.705	0	2	0	3	0	S
+	8.71	0	2	0	3	0	S
r	8.71	0	1	4	4	4	S
r	8.71	0	2	0	0	0	S
a	8.71	871	1	4	1	2	S
-	8.71	871	1	4	1	2	S
a	8.71	871	2	0	2	1	S
-	8.71	871	2	0	2	1	S
+	8.715	871	1	4	2	4	S
+	8.715	871	2	0	1	3	S
-	8.715	871	2	0	1	3	S
-	8.715	871	1	4	2	4	S
-	8.715	0	2	0	3	0	S
+	8.72	0	2	0	3	0	S
r	8.72	0	1	4	4	4	S
r	8.72	0	2	0	0	0	S
a	8.72	872	1	4	1	2	S
-	8.72	872	1	4	1	2	S
a	8.72	872	2	0	2	1	S
-	8.72	872	2	0	2	1	S
+	8.725	872	1	4	2	4	S
+	8.725	872	2	0	1	3	S
-	8.725	872	2	0	1	3	S
-	8.725	872	1	4	2	4	S
-	8.725	0	2	0	3	0	S
+	8.73	0	2	0	3	0	S
